yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20425689909,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Export,Turkey,Yemen,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6656720,38.9597594,34.9249653,16.3471243,47.8915271
2017,2017,Export,Turkey,Zambia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1393360,38.9597594,34.9249653,,
2017,2017,Export,Turkey,"Areas, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10500486,38.9597594,34.9249653,,
2018,2018,Export,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27510770029,38.9597594,34.9249653,-36.8535712,174.7456809
2018,2018,Export,Turkey,Afghanistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1646029,38.9597594,34.9249653,33.7680065,66.2385139
2018,2018,Export,Turkey,Albania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9546846,38.9597594,34.9249653,41.000028,19.9999619
2018,2018,Export,Turkey,Algeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",163290604,38.9597594,34.9249653,28.0000272,2.9999825
2018,2018,Export,Turkey,Andorra,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",195839,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Angola,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2755495,38.9597594,34.9249653,-11.8775768,17.5691241
2018,2018,Export,Turkey,Antigua and Barbuda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3951,38.9597594,34.9249653,17.2234721,-61.9554608
2018,2018,Export,Turkey,Azerbaijan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53758553,38.9597594,34.9249653,40.3936294,47.7872508
2018,2018,Export,Turkey,Argentina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31366261,38.9597594,34.9249653,-34.9964963,-64.9672817
2018,2018,Export,Turkey,Australia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84942413,38.9597594,34.9249653,-24.7761086,134.755
2018,2018,Export,Turkey,Austria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",262850979,38.9597594,34.9249653,47.59397,14.12456
2018,2018,Export,Turkey,Bahrain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10362927,38.9597594,34.9249653,26.1551249,50.5344606
2018,2018,Export,Turkey,Bangladesh,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26770077,38.9597594,34.9249653,24.4769288,90.2934413
2018,2018,Export,Turkey,Barbados,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",177,38.9597594,34.9249653,13.1500331,-59.5250305
2018,2018,Export,Turkey,Belgium,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1281237286,38.9597594,34.9249653,50.6402809,4.6667145
2018,2018,Export,Turkey,Bermuda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119988,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Bolivia (Plurinational State of),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1659427,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Bosnia Herzegovina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17341159,38.9597594,34.9249653,44.3053476,17.5961467
2018,2018,Export,Turkey,Botswana,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78690,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Brazil,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62391653,38.9597594,34.9249653,-10.3333333,-53.2
2018,2018,Export,Turkey,Bulgaria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",236568421,38.9597594,34.9249653,42.6073975,25.4856617
2018,2018,Export,Turkey,Myanmar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1485329,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Burundi,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30750,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Belarus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16253454,38.9597594,34.9249653,53.4250605,27.6971358
2018,2018,Export,Turkey,Cambodia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",912078,38.9597594,34.9249653,12.5433216,104.8144914
2018,2018,Export,Turkey,Cameroon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2231862,38.9597594,34.9249653,4.6125522,13.1535811
2018,2018,Export,Turkey,Canada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129701338,38.9597594,34.9249653,61.0666922,-107.991707
2018,2018,Export,Turkey,Cabo Verde,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",233251,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Cayman Isds,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4643,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Central African Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",170573,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Sri Lanka,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11294625,38.9597594,34.9249653,7.5554942,80.7137847
2018,2018,Export,Turkey,Chad,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10238251,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Chile,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96758597,38.9597594,34.9249653,-31.7613365,-71.3187697
2018,2018,Export,Turkey,China,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15576962,38.9597594,34.9249653,35.000074,104.999927
2018,2018,Export,Turkey,Colombia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8605614,38.9597594,34.9249653,4.099917,-72.9088133
2018,2018,Export,Turkey,Comoros,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56410,38.9597594,34.9249653,-12.2045176,44.2832964
2018,2018,Export,Turkey,Congo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",538288,38.9597594,34.9249653,-2.9814344,23.8222636
2018,2018,Export,Turkey,Dem. Rep. of the Congo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",436286,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Costa Rica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",641120,38.9597594,34.9249653,10.2735633,-84.0739102
2018,2018,Export,Turkey,Croatia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110301999,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Cuba,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125385,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Cyprus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14406173,38.9597594,34.9249653,34.9823018,33.1451285
2018,2018,Export,Turkey,Czechia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",210325735,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Benin,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",981328,38.9597594,34.9249653,9.5293472,2.2584408
2018,2018,Export,Turkey,Denmark,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",261066257,38.9597594,34.9249653,55.670249,10.3333283
2018,2018,Export,Turkey,Dominica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27141,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Dominican Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1665405,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Ecuador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8480044,38.9597594,34.9249653,-1.3397668,-79.3666965
2018,2018,Export,Turkey,El Salvador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3822,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Equatorial Guinea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",300455,38.9597594,34.9249653,1.613172,10.5170357
2018,2018,Export,Turkey,Ethiopia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2505129,38.9597594,34.9249653,10.2116702,38.6521203
2018,2018,Export,Turkey,Eritrea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",755562,38.9597594,34.9249653,15.9500319,37.9999668
2018,2018,Export,Turkey,Estonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11409726,38.9597594,34.9249653,58.7523778,25.3319078
2018,2018,Export,Turkey,Finland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72015338,38.9597594,34.9249653,63.2467777,25.9209164
2018,2018,Export,Turkey,France,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2990571144,38.9597594,34.9249653,46.603354,1.8883335
2018,2018,Export,Turkey,French Polynesia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2450740,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Djibouti,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",665340,38.9597594,34.9249653,11.8145966,42.8453061
2018,2018,Export,Turkey,Gabon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",130131,38.9597594,34.9249653,-0.8999695,11.6899699
2018,2018,Export,Turkey,Georgia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42508507,38.9597594,34.9249653,32.3293809,-83.1137366
2018,2018,Export,Turkey,Gambia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41892,38.9597594,34.9249653,13.470062,-15.4900464
2018,2018,Export,Turkey,State of Palestine,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",783565,38.9597594,34.9249653,31.46242095,34.262716572130714
2018,2018,Export,Turkey,Germany,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3451830981,38.9597594,34.9249653,51.1638175,10.4478313
2018,2018,Export,Turkey,Ghana,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10256706,38.9597594,34.9249653,8.0300284,-1.0800271
2018,2018,Export,Turkey,Gibraltar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3830104,38.9597594,34.9249653,36.1285933,-5.3474761
2018,2018,Export,Turkey,Greece,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",165122076,38.9597594,34.9249653,38.9953683,21.9877132
2018,2018,Export,Turkey,Guatemala,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",679030,38.9597594,34.9249653,15.5855545,-90.345759
2018,2018,Export,Turkey,Guinea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4405672,38.9597594,34.9249653,10.7226226,-10.7083587
2018,2018,Export,Turkey,Guyana,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",280508,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Haiti,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",904,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Honduras,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138538,38.9597594,34.9249653,15.2572432,-86.0755145
2018,2018,Export,Turkey,"China, Hong Kong SAR",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2892365,38.9597594,34.9249653,22.350627,114.1849161
2018,2018,Export,Turkey,Hungary,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",378390696,38.9597594,34.9249653,47.1817585,19.5060937
2018,2018,Export,Turkey,Iceland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11798900,38.9597594,34.9249653,64.9841821,-18.1059013
2018,2018,Export,Turkey,Indonesia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9586427,38.9597594,34.9249653,-2.4833826,117.8902853
2018,2018,Export,Turkey,Iran,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",135194720,38.9597594,34.9249653,32.6475314,54.5643516
2018,2018,Export,Turkey,Iraq,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",239869739,38.9597594,34.9249653,33.0955793,44.1749775
2018,2018,Export,Turkey,Ireland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",196861357,38.9597594,34.9249653,52.865196,-7.9794599
2018,2018,Export,Turkey,Israel,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",474330327,38.9597594,34.9249653,30.8124247,34.8594762
2018,2018,Export,Turkey,Italy,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3123440514,38.9597594,34.9249653,42.6384261,12.674297
2018,2018,Export,Turkey,Côte d'Ivoire,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8893156,38.9597594,34.9249653,7.9897371,-5.5679458
2018,2018,Export,Turkey,Jamaica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188710,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Japan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",71083444,38.9597594,34.9249653,36.5748441,139.2394179
2018,2018,Export,Turkey,Kazakhstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",34560249,38.9597594,34.9249653,48.1012954,66.7780818
2018,2018,Export,Turkey,Jordan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",56459625,38.9597594,34.9249653,31.1667049,36.941628
2018,2018,Export,Turkey,Kenya,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7070946,38.9597594,34.9249653,1.4419683,38.4313975
2018,2018,Export,Turkey,Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",71177461,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Kuwait,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42662441,38.9597594,34.9249653,29.2733964,47.4979476
2018,2018,Export,Turkey,Kyrgyzstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10277504,38.9597594,34.9249653,41.5089324,74.724091
2018,2018,Export,Turkey,Lao People's Dem. Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2163632,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Lebanon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",47039156,38.9597594,34.9249653,33.8750629,35.843409
2018,2018,Export,Turkey,Latvia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9825096,38.9597594,34.9249653,56.8406494,24.7537645
2018,2018,Export,Turkey,Liberia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1250031,38.9597594,34.9249653,5.7499721,-9.3658524
2018,2018,Export,Turkey,Libya,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16117387,38.9597594,34.9249653,26.8234472,18.1236723
2018,2018,Export,Turkey,Lithuania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26373319,38.9597594,34.9249653,55.3500003,23.7499997
2018,2018,Export,Turkey,Luxembourg,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6676081,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Madagascar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1263140,38.9597594,34.9249653,-18.9249604,46.4416422
2018,2018,Export,Turkey,Malawi,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2203,38.9597594,34.9249653,-13.2687204,33.9301963
2018,2018,Export,Turkey,Malaysia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24929488,38.9597594,34.9249653,4.5693754,102.2656823
2018,2018,Export,Turkey,Maldives,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",246461,38.9597594,34.9249653,3.7203503,73.2244152
2018,2018,Export,Turkey,Mali,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",741949,38.9597594,34.9249653,16.3700359,-2.2900239
2018,2018,Export,Turkey,Malta,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11841797,38.9597594,34.9249653,35.8885993,14.4476911
2018,2018,Export,Turkey,Mauritania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4037517,38.9597594,34.9249653,20.2540382,-9.2399263
2018,2018,Export,Turkey,Mauritius,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5028412,38.9597594,34.9249653,-20.2759451,57.5703566
2018,2018,Export,Turkey,Mexico,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",187461888,38.9597594,34.9249653,23.6585116,-102.0077097
2018,2018,Export,Turkey,"Other Asia, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",101947171,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Mongolia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",627879,38.9597594,34.9249653,46.8250388,103.8499736
2018,2018,Export,Turkey,Rep. of Moldova,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10473536,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Montenegro,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3552787,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Morocco,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",350675520,38.9597594,34.9249653,31.1728205,-7.3362482
2018,2018,Export,Turkey,Mozambique,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",924261,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Oman,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161670778,38.9597594,34.9249653,21.0000287,57.0036901
2018,2018,Export,Turkey,Namibia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",289783,38.9597594,34.9249653,-23.2335499,17.3231107
2018,2018,Export,Turkey,Nepal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212796,38.9597594,34.9249653,28.1083929,84.0917139
2018,2018,Export,Turkey,Netherlands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",777634089,38.9597594,34.9249653,52.2434979,5.6343227
2018,2018,Export,Turkey,Aruba,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",250292,38.9597594,34.9249653,,
2018,2018,Export,Turkey,New Caledonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4638063,38.9597594,34.9249653,,
2018,2018,Export,Turkey,New Zealand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28339150,38.9597594,34.9249653,-41.5000831,172.8344077
2018,2018,Export,Turkey,Nicaragua,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",197504,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Niger,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1361436,38.9597594,34.9249653,17.7356214,9.3238432
2018,2018,Export,Turkey,Nigeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11309618,38.9597594,34.9249653,9.6000359,7.9999721
2018,2018,Export,Turkey,Norway,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125168171,38.9597594,34.9249653,60.5000209,9.0999715
2018,2018,Export,Turkey,United States Minor Outlying Islands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",122882,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Marshall Isds,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",549,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Pakistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6892104,38.9597594,34.9249653,30.3308401,71.247499
2018,2018,Export,Turkey,Panama,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1748049,38.9597594,34.9249653,8.559559,-81.1308434
2018,2018,Export,Turkey,Papua New Guinea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",416086,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Paraguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2514216,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Peru,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14024811,38.9597594,34.9249653,-6.8699697,-75.0458515
2018,2018,Export,Turkey,Philippines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2535356,38.9597594,34.9249653,12.7503486,122.7312101
2018,2018,Export,Turkey,Poland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1005021763,38.9597594,34.9249653,52.215933,19.134422
2018,2018,Export,Turkey,Portugal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",368880706,38.9597594,34.9249653,39.6621648,-8.1353519
2018,2018,Export,Turkey,Qatar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",87930201,38.9597594,34.9249653,25.3336984,51.2295295
2018,2018,Export,Turkey,Romania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",540494645,38.9597594,34.9249653,45.9852129,24.6859225
2018,2018,Export,Turkey,Russian Federation,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",345767750,38.9597594,34.9249653,64.6863136,97.7453061
2018,2018,Export,Turkey,Rwanda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",557438,38.9597594,34.9249653,-1.9646631,30.0644358
2018,2018,Export,Turkey,Saudi Arabia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",89515831,38.9597594,34.9249653,25.6242618,42.3528328
2018,2018,Export,Turkey,Senegal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32809751,38.9597594,34.9249653,14.4750607,-14.4529612
2018,2018,Export,Turkey,Serbia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",104577398,38.9597594,34.9249653,44.1534121,20.55144
2018,2018,Export,Turkey,Seychelles,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7392,38.9597594,34.9249653,-4.6574977,55.4540146
2018,2018,Export,Turkey,Sierra Leone,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",361096,38.9597594,34.9249653,8.6400349,-11.8400269
2018,2018,Export,Turkey,India,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26987457,38.9597594,34.9249653,22.3511148,78.6677428
2018,2018,Export,Turkey,Singapore,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3870911,38.9597594,34.9249653,1.357107,103.8194992
2018,2018,Export,Turkey,Slovakia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86467525,38.9597594,34.9249653,48.7411522,19.4528646
2018,2018,Export,Turkey,Viet Nam,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13450707,38.9597594,34.9249653,15.9266657,107.9650855
2018,2018,Export,Turkey,Slovenia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1059042201,38.9597594,34.9249653,45.8133113,14.4808369
2018,2018,Export,Turkey,Somalia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1470005,38.9597594,34.9249653,8.3676771,49.083416
2018,2018,Export,Turkey,South Africa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",91458281,38.9597594,34.9249653,-28.8166236,24.991639
2018,2018,Export,Turkey,Zimbabwe,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1598015,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Spain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1686527874,38.9597594,34.9249653,39.3260685,-4.8379791
2018,2018,Export,Turkey,South Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96548,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14489720,38.9597594,34.9249653,14.5844444,29.4917691
2018,2018,Export,Turkey,Suriname,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77150,38.9597594,34.9249653,4.1413025,-56.0771187
2018,2018,Export,Turkey,Sweden,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",475500761,38.9597594,34.9249653,59.6749712,14.5208584
2018,2018,Export,Turkey,Switzerland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158667561,38.9597594,34.9249653,46.7985624,8.2319736
2018,2018,Export,Turkey,Syria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62929216,38.9597594,34.9249653,34.6401861,39.0494106
2018,2018,Export,Turkey,Tajikistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27025012,38.9597594,34.9249653,38.6281733,70.8156541
2018,2018,Export,Turkey,Thailand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8095744,38.9597594,34.9249653,14.8971921,100.83273
2018,2018,Export,Turkey,Togo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",262084,38.9597594,34.9249653,8.7800265,1.0199765
2018,2018,Export,Turkey,Trinidad and Tobago,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173679,38.9597594,34.9249653,,
2018,2018,Export,Turkey,United Arab Emirates,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96497289,38.9597594,34.9249653,24.0002488,53.9994829
2018,2018,Export,Turkey,Tunisia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62024111,38.9597594,34.9249653,33.8439408,9.400138
2018,2018,Export,Turkey,Turkmenistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11595564,38.9597594,34.9249653,39.3763807,59.3924609
2018,2018,Export,Turkey,Uganda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1040304,38.9597594,34.9249653,1.5333554,32.2166578
2018,2018,Export,Turkey,Ukraine,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129433975,38.9597594,34.9249653,49.4871968,31.2718321
2018,2018,Export,Turkey,North Macedonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22879549,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Egypt,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",203072624,38.9597594,34.9249653,26.2540493,29.2675469
2018,2018,Export,Turkey,United Kingdom,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2724397453,38.9597594,34.9249653,54.7023545,-3.2765753
2018,2018,Export,Turkey,United Rep. of Tanzania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19750501,38.9597594,34.9249653,,
2018,2018,Export,Turkey,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1135235764,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Burkina Faso,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20049567,38.9597594,34.9249653,,
2018,2018,Export,Turkey,Uruguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1752889,38.9597594,34.9249653,-32.8755548,-56.0201525
